,account_id,player_id,player_name,team_id,team_name,competition_id,competition_name,season_id,season_name,country_id,birth_date,player_female,player_first_name,player_last_name,player_known_name,player_weight,player_height,player_season_minutes,player_season_np_xg_per_shot,player_season_np_xg_90,player_season_np_shots_90,player_season_goals_90,player_season_npga_90,player_season_xa_90,player_season_key_passes_90,player_season_op_key_passes_90,player_season_assists_90,player_season_through_balls_90,player_season_passes_into_box_90,player_season_op_passes_into_box_90,player_season_touches_inside_box_90,player_season_op_passes_into_and_touches_inside_box_90,player_season_tackles_90,player_season_interceptions_90,player_season_tackles_and_interceptions_90,player_season_padj_tackles_90,player_season_padj_interceptions_90,player_season_padj_tackles_and_interceptions_90,player_season_challenge_ratio,player_season_dribbles_90,player_season_fouls_90,player_season_dribbled_past_90,player_season_dispossessions_90,player_season_long_ball_ratio,player_season_long_balls_90,player_season_blocks_per_shot,player_season_clearance_90,player_season_aerial_ratio,player_season_aerial_wins_90,player_season_op_passes_90,player_season_forward_pass_proportion,player_season_backward_pass_proportion,player_season_sideways_pass_proportion,player_season_op_f3_passes_90,player_season_op_f3_forward_pass_proportion,player_season_op_f3_backward_pass_proportion,player_season_op_f3_sideways_pass_proportion,player_season_shot_on_target_ratio,player_season_passing_ratio,player_season_conversion_ratio,player_season_npg_90,player_season_crosses_90,player_season_crossing_ratio,player_season_penalty_wins_90,player_season_padj_clearances_90,player_season_passes_inside_box_90,player_season_xgchain_90,player_season_op_xgchain_90,player_season_xgbuildup_90,player_season_op_xgbuildup_90,player_season_op_xa_90,player_season_op_assists_90,player_season_xgchain,player_season_op_xgchain,player_season_xgbuildup,player_season_op_xgbuildup,player_season_xgchain_per_possession,player_season_op_xgchain_per_possession,player_season_xgbuildup_per_possession,player_season_op_xgbuildup_per_possession,primary_position,secondary_position,player_season_pressured_long_balls_90,player_season_unpressured_long_balls_90,player_season_aggressive_actions_90,player_season_pressures_90,player_season_turnovers_90,player_season_pressure_regains_90,player_season_box_cross_ratio,player_season_sp_xa_90,player_season_shot_touch_ratio,player_season_deep_progressions_90,player_season_fouls_won_90,player_season_shots_faced_90,player_season_goals_faced_90,player_season_np_xg_faced_90,player_season_np_psxg_faced_90,player_season_save_ratio,player_season_xs_ratio,player_season_gsaa_90,player_season_gsaa_ratio,player_season_left_foot_ratio,player_season_pressured_passing_ratio,player_season_passes_pressed_ratio,player_season_pass_length,player_season_s_pass_length,player_season_p_pass_length,player_season_ps_pass_length,player_season_ot_shots_faced_90,player_season_npot_psxg_faced_90,player_season_ot_shots_faced_ratio,player_season_np_optimal_gk_dlength,player_season_clcaa,player_season_pass_into_pressure_ratio,player_season_pass_into_danger_ratio,player_season_da_aggressive_distance,player_season_positive_outcome_score,player_season_appearances,player_season_average_minutes,player_season_positive_outcome_90,player_season_sp_assists_90,player_season_sp_key_passes_90,player_season_npxgxa_90,player_season_over_under_performance_90,player_season_shots_key_passes_90,player_season_failed_dribbles_90,player_season_total_dribbles_90,player_season_dribble_ratio,player_season_sp_passes_into_box_90,player_season_penalty_conversion_ratio,player_season_pass_length_ratio,player_season_pressured_pass_length_ratio,player_season_change_in_passing_ratio,player_season_pressured_change_in_pass_length,player_season_carries_90,player_season_carry_ratio,player_season_carry_length,player_season_dribble_faced_ratio,player_season_counterpressures_90,player_season_yellow_cards_90,player_season_second_yellow_cards_90,player_season_red_cards_90,player_season_errors_90,player_season_padj_pressures_90,player_season_defensive_action_regains_90,player_season_counterpressure_regains_90,player_season_starting_appearances,player_season_average_x_pressure,player_season_fhalf_pressures_90,player_season_fhalf_counterpressures_90,player_season_fhalf_pressures_ratio,player_season_fhalf_counterpressures_ratio,player_season_average_x_defensive_action,player_season_average_x_pass,player_season_most_recent_match,player_season_90s_played,player_season_obv_90,player_season_obv_pass_90,player_season_obv_shot_90,player_season_obv_defensive_action_90,player_season_obv_dribble_carry_90,player_season_obv_gk_90,player_season_deep_completions_90,player_season_ball_recoveries_90,player_season_np_psxg_90,player_season_penalties_faced_90,player_season_penalties_conceded_90,player_season_fhalf_ball_recoveries_90,player_season_average_space_received_in,player_season_average_fhalf_space_received_in,player_season_average_f3_space_received_in,player_season_ball_receipts_in_space_10_ratio,player_season_ball_receipts_in_space_2_ratio,player_season_ball_receipts_in_space_5_ratio,player_season_fhalf_ball_receipts_in_space_10_ratio,player_season_fhalf_ball_receipts_in_space_2_ratio,player_season_fhalf_ball_receipts_in_space_5_ratio,player_season_f3_ball_receipts_in_space_10_ratio,player_season_f3_ball_receipts_in_space_2_ratio,player_season_f3_ball_receipts_in_space_5_ratio,player_season_lbp_90,player_season_lbp_completed_90,player_season_lbp_ratio,player_season_fhalf_lbp_completed_90,player_season_fhalf_lbp_ratio,player_season_f3_lbp_completed_90,player_season_f3_lbp_ratio,player_season_fhalf_lbp_90,player_season_f3_lbp_90,player_season_obv_lbp_90,player_season_fhalf_obv_lbp_90,player_season_f3_obv_lbp_90,player_season_lbp_pass_ratio,player_season_fhalf_lbp_pass_ratio,player_season_f3_lbp_pass_ratio,player_season_lbp_received_90,player_season_fhalf_lbp_received_90,player_season_f3_lbp_received_90,player_season_average_lbp_to_space_distance,player_season_fhalf_average_lbp_to_space_distance,player_season_f3_average_lbp_to_space_distance,player_season_lbp_to_space_10_received_90,player_season_fhalf_lbp_to_space_10_received_90,player_season_f3_lbp_to_space_10_received_90,player_season_lbp_to_space_2_received_90,player_season_fhalf_lbp_to_space_2_received_90,player_season_f3_lbp_to_space_2_received_90,player_season_lbp_to_space_5_received_90,player_season_fhalf_lbp_to_space_5_received_90,player_season_f3_lbp_to_space_5_received_90,player_season_average_lbp_to_space_received_distance,player_season_fhalf_average_lbp_to_space_received_distance,player_season_f3_average_lbp_to_space_received_distance,player_season_lbp_to_space_10_90,player_season_fhalf_lbp_to_space_10_90,player_season_f3_lbp_to_space_10_90,player_season_lbp_to_space_2_90,player_season_fhalf_lbp_to_space_2_90,player_season_f3_lbp_to_space_2_90,player_season_lbp_to_space_5_90,player_season_fhalf_lbp_to_space_5_90,player_season_f3_lbp_to_space_5_90,player_season_360_minutes,player_season_defensive_actions_90
0,31144,10689,Sabir Bougrine,2349,Raja Casablanca,1229,Botola Pro,281,2023/2024,22.0,1996-07-10,False,Sabir,Bougrine,,68.0,174.0,2015.8834,0.0897516475783454,0.14425206,1.6072358,0.08929087,0.26787263,0.14412066,1.6518812,1.4732995,0.17858174,0.714327,2.3215628,1.7858176,3.5716352,5.357453,1.2500722,0.5803907,1.8304629,1.6767074,0.6909402,2.3676476,0.6511627906976745,1.4732995,1.4732995,0.6696816,2.3215628,0.5344827586206896,2.7680173,0.005747126436781609,0.08929087,0.4230769230769231,0.4910998,49.33321,0.2260795935647756,0.13124470787468248,0.642675698560542,18.483212,0.3115942028985507,0.13285024154589373,0.5555555555555556,0.2777777777777778,0.7993226079593565,0.05555555555555555,0.08929087,0.13393632,0.125,0.0,0.13708109,0.4464544,0.7498433,0.70670366,0.6293747,0.6085755,0.11972625,0.17858174,16.795519,15.8292465,14.0971775,13.631303,0.019172966,0.018069915,0.01609267,0.015560848,Centre Attacking Midfielder,Left Defensive Midfielder,0.40180895,4.866353,8.393343,16.474167,3.0805352,3.4376988,0.038461538461538464,0.024394426,0.01585144927536232,7.3664975,1.6072358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09299781181619256,0.7666666666666667,0.20321761219305673,17.064697885795937,16.021574375993115,13.67607593536377,13.937704086303711,0.0,0.0,,0.0,0.0,0.088907704,0.1371719,0.0,0.43513322,26,77.53398,7.951352,0.0,0.17858174,0.28837276,-0.02050009,3.259117,1.2054268,2.6787264,0.55,0.53574526,,0.93887246,1.0191303,-0.03265594,-3.3886216,49.10998,0.90090907,3.700013,0.3,4.1966715,0.17858174,0.0,0.0,0.0,22.632719,3.8841531,0.6250361,25,58.04858,10.982779,3.5716352,0.6666667,0.85106385,58.353264,59.26031,2024-06-14T20:00,22.398705,0.21321252,0.10758016,0.009714042,0.013777785,0.08214053,,0.5803907,6.8753977,0.11973806,0.0,0.0,4.4198985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.197538
1,31144,12815,Hamdou Mohamed Elhouni,6994,Wydad Casablanca,1229,Botola Pro,281,2023/2024,130.0,1994-02-12,False,Hamdou,Elhouni,Hamdou Elhouni,67.0,175.0,1230.7168,0.06465538109050077,0.080378145,1.243178,0.0,0.0,0.08566387,1.0969217,0.9506655,0.0,0.0,1.4625623,1.1700498,3.2907653,4.460815,1.0237937,1.0237937,2.0475874,1.5082986,1.1414701,2.6497688,0.5384615384615384,1.3163061,1.0237937,0.8775374,1.8282028,0.5135135135135135,1.3894342,0.0,0.21938436,0.375,0.65815306,39.70857,0.12413793103448276,0.2206896551724138,0.6551724137931034,13.455574,0.11956521739130435,0.2391304347826087,0.6413043478260869,0.17647058823529413,0.7586206896551724,0.0,0.0,0.51189685,0.20588235294117646,0.07312811,0.16150561,0.36564058,0.42687964,0.3985242,0.3513416,0.32001907,0.07665887,0.0,5.837422,5.4496713,4.8044667,4.3761425,0.011290952,0.01054095,0.009292972,0.008464492,Left Midfielder,Left Wing,0.4387687,2.486356,7.239683,15.649417,3.4370215,2.1207154,0.3,0.009005002,0.01403180542563143,3.5101497,0.65815306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.17026378896882494,0.7213114754098361,0.2103448275862069,16.92035964439655,16.62935236150568,13.879404067993164,15.603418350219727,0.0,0.0,,0.0,0.0,0.10689655,0.18448275,0.0,0.38052627,19,64.77457,5.2871623,0.0,0.14625622,0.166042,-0.16604203,2.3400996,1.6088185,2.9251246,0.45,0.29251245,,0.9828014,1.1242138,-0.037309214,-3.040955,39.342926,0.87360597,5.681458,0.26666668,3.802662,0.14625622,0.0,0.0,0.07312811,21.460001,2.6326122,0.14625622,14,58.262657,10.530449,3.1445088,0.6728972,0.8269231,57.66446,63.003643,2024-06-02T20:00,13.674631,0.007938708,0.0020695848,-0.068729945,0.009516843,0.06508222,,0.5850249,6.5084023,0.0097005395,0.0,0.0,4.2414308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.550747
2,31144,24690,Rédà Jaadi,2839,Ittihad Tanger,1229,Botola Pro,281,2023/2024,154.0,1995-02-14,False,Reda,Jaadi,,,185.0,1083.7167,0.026560809214909872,0.033087146,1.2457131,0.0,0.08304753,0.06957815,1.079618,0.58133274,0.08304753,0.08304753,1.9931408,0.9135229,0.16609506,1.079618,2.2422836,0.8304754,3.0727587,1.9096797,1.0032037,2.9128833,0.7105263157894737,0.58133274,1.6609508,0.9135229,1.1626655,0.5153846153846153,5.564185,0.025423728813559324,0.4152377,0.6111111111111112,0.9135229,52.56909,0.21810699588477367,0.08641975308641975,0.6954732510288066,9.550467,0.33043478260869563,0.05217391304347826,0.6173913043478261,0.3333333333333333,0.7887517146776406,0.0,0.0,0.58133274,0.2916666666666667,0.0,0.32148194,0.0,0.5223468,0.36277318,0.42280364,0.31416237,0.021214688,0.08304753,6.2897325,4.3682594,5.091104,3.7829223,0.011171816,0.0077588977,0.009042813,0.0067192223,Right Defensive Midfielder,Left Defensive Midfielder,1.9100934,9.301324,15.031604,22.173693,1.5779032,5.1489472,0.2916666666666667,0.048363462,0.009251471825063078,6.8929453,1.8270458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.20892857142857144,0.6822429906542056,0.1467764060356653,22.643925754458163,20.703034986413044,22.09058380126953,21.642396926879883,0.0,0.0,,0.0,0.0,0.08916324,0.14266118,0.0,0.56168157,12,90.30972,6.768374,0.0,0.4982852,0.10266529,-0.01961776,2.325331,0.4152377,0.9965704,0.5833333,1.079618,,0.9142865,0.9797114,-0.106508724,-0.55334276,47.087955,0.9506173,5.753354,0.42105263,6.5607557,0.4982852,0.0,0.0,0.0,20.732382,6.228565,1.5779032,12,44.361835,8.304753,3.7371392,0.37453184,0.56962025,42.993355,48.944397,2024-01-06T21:00,12.041296,0.24971463,0.120672666,-2.7150545e-05,0.033538397,0.095530696,,0.0,11.543608,0.053356346,0.0,0.0,4.816757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.993877
3,31144,24854,Hicham Boussefiane,6994,Wydad Casablanca,1229,Botola Pro,281,2023/2024,154.0,1998-01-09,False,Hicham,Boussefiane,,65.0,177.0,478.78333,0.058430333932240806,0.06590117,1.1278589,0.18797648,0.7519059,0.33029073,1.8797647,1.8797647,0.56392944,0.0,3.3835764,3.1956,2.819647,6.0152473,1.3158354,0.56392944,1.8797647,1.8844128,0.8260285,2.7104414,0.875,1.6917882,0.93988234,0.18797648,2.0677412,0.42105263157894735,1.5038118,0.0,0.0,0.08333333333333333,0.18797648,32.707905,0.1368421052631579,0.21578947368421053,0.6473684210526316,11.090611,0.15254237288135594,0.2542372881355932,0.5932203389830508,0.5,0.6578947368421053,0.16666666666666666,0.18797648,2.2557178,0.42857142857142855,0.0,0.0,0.7519059,0.8623091,0.8223595,0.5702112,0.53407353,0.33029073,0.56392944,4.5873246,4.3748,3.0334177,2.8411722,0.024271559,0.023147091,0.016049828,0.015032657,Right Midfielder,Right Wing,0.37595296,3.1956,10.150729,19.549553,3.947506,2.443694,0.5555555555555556,0.0,0.008902077151335312,2.443694,1.6917882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1206896551724138,0.75,0.18947368421052632,19.25634765625,18.271037109375,16.158998489379883,15.985034942626953,0.0,0.0,,0.0,0.0,0.06315789,0.17894737,0.0,0.49590838,11,43.525757,5.695688,0.0,0.0,0.39619195,0.35571393,3.0076237,1.1278589,2.819647,0.6,0.18797648,,0.9488319,0.98923427,0.09210526,-3.0973494,36.091484,0.8385417,5.95965,0.75,4.5114355,0.0,0.0,0.0,0.0,26.096832,2.443694,0.0,3,51.784332,10.150729,3.3835764,0.5192308,0.75,52.654488,64.29929,2024-01-03T17:00,5.3198147,0.35922787,0.17908485,0.06215905,0.019316299,0.09866767,,0.93988234,6.5791764,0.1572993,0.0,0.0,4.887388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.805271
4,31144,31295,Yahia Attiyat allah,6994,Wydad Casablanca,1229,Botola Pro,281,2023/2024,154.0,1995-03-02,False,,,,,176.0,1108.7667,0.06985572506399716,0.096394725,1.3799115,0.16234253,0.32468507,0.08428611,0.8117126,0.64937013,0.16234253,0.08117127,1.5422541,0.9740552,2.435138,3.4091933,2.1916242,1.217569,3.4091933,3.3860495,1.8508466,5.236896,0.75,0.16234253,1.7857678,0.73054135,1.1363977,0.47619047619047616,3.2468505,0.025974025974025976,1.7857678,0.46153846153846156,0.9740552,42.939598,0.2274741506646972,0.1935007385524372,0.5790251107828656,10.876949,0.27611940298507465,0.17164179104477612,0.5522388059701493,0.4117647058823529,0.7887740029542097,0.11764705882352941,0.16234253,0.4870276,0.25,0.0,2.3632483,0.2435138,0.46669704,0.43720037,0.40620202,0.3721335,0.07099756,0.16234253,5.749535,5.386147,5.0042586,4.584547,0.009878926,0.009254548,0.008598383,0.007877229,Left Back,Right Back,2.759823,5.844331,7.305414,12.338033,1.3799115,2.1916242,0.2631578947368421,0.01328855,0.0136986301369863,5.0326185,1.217569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8729792147806005,0.7441860465116279,0.12703101920236337,20.641051975627768,18.853638152504683,20.441675186157227,19.099096298217773,0.0,0.0,,0.0,0.0,0.079763666,0.11964549,0.0,0.2929419,11,100.796974,3.8069327,0.0,0.16234253,0.18068083,0.14400426,2.1916242,0.16234253,0.32468507,0.5,0.56819886,,0.9134049,0.93432146,-0.044587955,-0.19937746,36.283554,0.94630873,4.0482464,0.5,3.2468505,0.16234253,0.0,0.0,0.0,18.62396,3.9773922,0.56819886,11,47.45763,5.844331,2.759823,0.47368422,0.85,42.025368,53.009865,2023-12-29T19:00,12.319631,0.107850805,0.052936297,-0.051181488,0.050600145,0.055495884,,0.4058563,8.847668,0.07095355,0.0,0.0,4.1397343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.315424
5,31144,34710,Aymane Mourid,11935,UTS Rabat,1229,Botola Pro,281,2023/2024,154.0,2000-05-07,False,,,,,179.0,2328.85,0.028372980654239655,0.013157918,0.4637482,0.0,0.03864568,0.009440724,0.38645682,0.38645682,0.03864568,0.2318741,0.38645682,0.38645682,0.30916545,0.69562227,1.9322841,1.7777014,3.7099855,1.6440154,1.7054166,3.349432,0.78125,0.5410395,1.5071815,0.5410395,0.77291363,0.5570469798657718,3.2075918,0.04938271604938271,3.6713398,0.6218487394957983,2.8597803,45.25409,0.24479600333055787,0.07160699417152373,0.6835970024979184,7.883719,0.27450980392156865,0.03431372549019608,0.6911764705882353,0.25,0.8118234804329725,0.0,0.0,0.0,0.0,0.0,3.1074574,0.03864568,0.39216533,0.3803693,0.38655004,0.3750317,0.009440724,0.03864568,10.147714,9.842479,10.002412,9.704362,0.009664489,0.00937379,0.0095261065,0.00924225,Centre Defensive Midfielder,Left Defensive Midfielder,4.5601907,4.869356,10.241106,15.57421,0.850205,2.6279063,0.0,0.0,0.00430828147438966,5.10123,0.5796852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.12570145903479238,0.7468354430379747,0.19733555370524564,20.45312337375104,19.1584375,16.79437255859375,16.979419708251953,0.0,0.0,,0.0,0.0,0.065778516,0.12822647,0.0,0.35394382,24,97.03542,4.0925775,0.0,0.0,0.022598643,0.01604704,0.850205,0.2318741,0.77291363,0.7,0.0,,0.93669987,1.0110184,-0.06498804,-3.6587515,36.211006,0.9583778,4.5838823,0.33333334,3.9418595,0.07729136,0.0,0.0,0.0,12.857255,4.328316,0.4251025,23,45.15278,6.183309,2.434678,0.39702234,0.61764705,39.802185,47.704308,2024-06-14T20:00,25.876112,0.14109719,0.034779787,-0.007972927,0.04614973,0.068140596,,0.11593705,13.564633,0.016189454,0.0,0.0,5.6422696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.013676
6,31144,34866,Amadou Dia Ndiaye,11935,UTS Rabat,1229,Botola Pro,281,2023/2024,202.0,2000-01-02,False,Amadou,Dia N'Diaye,Amadou Ndiaye,70.0,186.0,106.083336,0.1277836263179779,0.1084103,0.84838957,0.84838957,0.84838957,0.09127619,1.6967791,1.6967791,0.0,0.0,0.0,0.0,2.5451686,2.5451686,0.84838957,0.0,0.84838957,1.2356462,0.0,1.2356462,1.0,0.0,0.0,0.0,1.6967791,,0.0,0.0,0.84838957,0.2857142857142857,1.6967791,15.271013,0.15789473684210525,0.15789473684210525,0.6842105263157895,5.9387274,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.0,0.631578947368421,1.0,0.84838957,0.0,,0.0,0.88379246,0.0,0.5634956,0.5634956,0.52173114,0.52173114,0.09127619,0.0,0.66419435,0.66419435,0.61496645,0.61496645,0.020756073,0.020756073,0.019217702,0.019217702,Left Centre Forward,Centre Forward,0.84838957,0.0,4.241948,12.725844,4.241948,0.84838957,,0.0,0.0,0.0,0.84838957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1111111111111111,0.0,0.15789473684210525,11.727714137027139,10.469175974527994,11.834427833557129,,0.0,0.0,,0.0,0.0,0.05263158,0.2631579,0.0,0.28235292,5,21.216667,6.108405,0.0,0.0,0.1996865,0.6487031,2.5451686,0.0,0.0,,0.0,,0.89268684,,-0.6315789,0.10671402,16.967793,0.65,1.3833944,1.0,3.3935583,0.0,0.0,0.0,0.0,16.110836,2.5451686,0.0,0,61.59833,8.483896,1.6967791,0.6666667,0.5,56.51333,68.613304,2024-04-21T18:00,1.1787038,-0.038505055,0.024193468,0.14606212,0.025669757,-0.23443039,,0.0,1.6967791,0.46545407,0.0,0.0,1.6967791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.574233
7,31144,34952,Soufyan Ahannach,6994,Wydad Casablanca,1229,Botola Pro,281,2023/2024,160.0,1995-09-09,False,Soufyan,Ahannach,,72.0,179.0,411.98337,0.12169653177261353,0.1595116,1.3107325,0.0,0.21845542,0.23734002,2.4030097,1.092277,0.21845542,0.43691084,2.4030097,1.092277,1.5291879,2.621465,1.9660988,0.65536624,2.621465,2.8164194,0.9560433,3.7724626,0.6923076923076923,0.43691084,2.184554,0.8738217,0.43691084,0.5263157894736842,2.184554,0.0,1.092277,0.0,0.0,34.079044,0.21052631578947367,0.10526315789473684,0.6842105263157895,8.08285,0.2702702702702703,0.10810810810810811,0.6216216216216216,0.3333333333333333,0.6900584795321637,0.0,0.0,0.43691084,0.3333333333333333,0.21845542,1.4433751,0.0,0.8819204,0.67119163,0.64507335,0.6407463,0.049394093,0.0,4.0370727,3.072442,2.9528832,2.9330757,0.024467107,0.018620862,0.017896263,0.017776215,Left Centre Midfielder,Centre Attacking Midfielder,1.3107325,3.9321976,10.922771,20.753265,2.184554,3.4952867,0.09090909090909091,0.18794593,0.01384083044982699,4.150653,1.7476434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1592920353982301,0.6666666666666666,0.21052631578947367,18.21267361111111,18.31854558395127,13.90146541595459,13.110847473144531,0.0,0.0,,0.0,0.0,0.09356725,0.1871345,0.0,0.37458748,7,58.854767,4.958938,0.21845542,1.3107325,0.3968516,-0.1783962,3.713742,1.092277,1.5291879,0.2857143,1.3107325,,1.0058131,0.94312704,-0.023391813,-4.3112082,27.08847,0.9032258,4.550691,0.33333334,5.8982964,0.21845542,0.0,0.0,0.0,27.268286,4.587564,0.65536624,4,49.654034,9.393582,5.0244746,0.4526316,0.8518519,47.713737,57.587967,2023-12-12T19:00,4.577593,0.29053032,0.09827048,-0.021596912,-0.00046149874,0.21431825,,0.0,7.427484,0.14172456,0.0,0.0,3.713742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.90392
8,31144,34952,Soufyan Ahannach,11935,UTS Rabat,1229,Botola Pro,281,2023/2024,160.0,1995-09-09,False,Soufyan,Ahannach,,72.0,179.0,781.3833,0.039990911881128945,0.041455504,1.0366231,0.0,0.0,0.16049659,0.6910821,0.4607214,0.0,0.4607214,1.3821642,1.1518035,1.8428856,2.994689,1.1518035,0.8062624,1.9580659,0.99197185,0.89196795,1.8839397,0.5882352941176471,0.4607214,1.2669839,0.8062624,1.6125247,0.5517241379310345,1.8428856,0.012987012987012988,0.6910821,0.375,1.0366231,37.548794,0.1935483870967742,0.17888563049853373,0.6275659824046921,10.596592,0.16304347826086957,0.11956521739130435,0.717391304347826,0.1111111111111111,0.7624633431085044,0.0,0.0,0.4607214,0.36363636363636365,0.0,0.6003008,0.2303607,0.4834553,0.40539193,0.34996927,0.34996927,0.113456875,0.0,4.1973767,3.5196276,3.038446,3.038446,0.013539925,0.011353637,0.009801439,0.009801439,Right Centre Midfielder,Right Defensive Midfielder,0.9214428,3.1098695,8.523345,14.973445,1.4973445,1.6125247,0.25,0.047039732,0.013468013468013467,4.376853,0.6910821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.22916666666666666,0.7530864197530864,0.2375366568914956,17.13323348148827,16.653697791466346,13.050835609436035,14.700647354125977,0.0,0.0,,0.0,0.0,0.06744868,0.13782991,0.0,0.44357544,11,71.03484,4.57266,0.0,0.2303607,0.20195211,-0.20195211,1.7277052,0.6910821,1.1518035,0.4,0.2303607,,0.9720114,1.1264143,-0.009376924,-4.082398,29.71653,0.9031008,4.952967,0.4,4.4920335,0.34554106,0.0,0.0,0.0,13.647024,2.303607,0.2303607,10,55.150787,8.868887,3.1098695,0.5923077,0.6923077,53.30838,55.978397,2024-06-01T21:00,8.682036,0.07904822,0.040320374,-0.032479588,-0.0020139941,0.07322144,,0.34554106,8.062624,0.0147973355,0.0,0.0,4.722394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.392231
9,31144,46648,Marwane Elaz,2761,FUS Rabat,1229,Botola Pro,281,2023/2024,78.0,1996-06-17,False,,,,64.0,172.0,897.15,0.0758681437548469,0.12938556,1.7054005,0.100317664,0.20063533,0.16657203,2.2069888,0.90285903,0.100317664,0.100317664,2.6082594,1.203812,3.00953,4.213342,1.1034944,0.601906,1.7054005,1.2318244,0.6761833,1.9080076,0.5789473684210527,0.50158834,1.0031767,0.8025413,1.504765,0.525,2.106671,0.0,0.100317664,0.14285714285714285,0.20063533,25.88196,0.11764705882352941,0.1568627450980392,0.7254901960784313,10.433038,0.15384615384615385,0.16346153846153846,0.6826923076923077,0.35294117647058826,0.7581699346405228,0.058823529411764705,0.100317664,0.40127066,0.6666666666666666,0.0,0.14651488,0.100317664,0.7212937,0.5891501,0.5204179,0.45846713,0.06192292,0.0,7.1900964,5.872844,5.1876993,4.570153,0.021921026,0.017905014,0.015816156,0.013933394,Left Attacking Midfielder,Left Wing,0.300953,3.8120716,8.827955,15.649556,2.407624,3.00953,0.11538461538461539,0.1046491,0.026223776223776224,4.113024,2.6082594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.06637168141592921,0.7272727272727273,0.17973856209150327,18.79522984323938,17.81663776266164,14.91678237915039,15.92542839050293,0.0,0.0,,0.0,0.0,0.08169935,0.15686275,0.0,0.46039608,18,49.841667,7.463635,0.100317664,1.3041297,0.2959576,-0.09532225,3.912389,0.100317664,0.601906,0.8333333,1.4044474,,0.94793403,1.0676183,-0.030897208,-3.8784473,30.697206,0.86928105,6.4787936,0.5,2.3073065,0.300953,0.0,0.0,0.0,15.343451,3.8120716,0.20063533,9,52.74146,8.62732,2.106671,0.55128205,0.9130435,51.928402,65.430084,2024-06-01T21:00,9.968333,0.21458009,0.14182778,0.017381413,0.014078636,0.041292265,,0.90285903,4.815248,0.12894556,0.0,0.0,3.00953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.756227
